All event log messages.
Date:	2016-09-21 09:52:02
System Name:	14000-500407
Controller Name:	
Controller Id	14000-500407

RobotWare: 6.03.00.00
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	603-1 Absolute Accuracy
	Contact L
	623-1 Multitasking
	604-1 MultiMove Coordinated
	608-1 World Zones
	611-1 Path Recovery
	612-1 Path Offset
	613-1 Collision Detection
	841-1 EtherNet/IP Scanner/Adapter
	1341-1/1520-1 Integrated Vision Interface
	988-1 RW Add-In Prepared
	688-1 RobotStudio App Connect
	617-1 FlexPendant Interface
	616-1 PC Interface

Robot1
Key:	
Options:	
	Motor Commutation
	Service Info System
	Pendelum Calibration
	Drive System IRB 14000
	Hall Sensor Calibration
	IRB 14000-0.5/0.5

SmartGripperV3_3
	Key:	
Options:	
	SmartGripperV3.3

Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
33156     	W   	Program             	41595   	Socket error                            	2016-09-21 05:47:39 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/208.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/208", "ERR_SOCK_CLOSED", "-28:10:2::44682:8388608.000000"}
33157     	W   	Program             	41595   	Socket error                            	2016-09-21 05:47:39 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::59990:8388608.000000"}
33158     	W   	Program             	41595   	Socket error                            	2016-09-21 05:53:28 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/208.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/208", "ERR_SOCK_CLOSED", "-28:10:2::44690:8388608.000000"}
33159     	W   	Program             	41595   	Socket error                            	2016-09-21 05:53:28 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::59998:8388608.000000"}
33160     	W   	Program             	41595   	Socket error                            	2016-09-21 05:53:53 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/208.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/208", "ERR_SOCK_CLOSED", "-28:10:2::44700:8388608.000000"}
33161     	W   	Program             	41595   	Socket error                            	2016-09-21 05:53:53 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60008:8388608.000000"}
33162     	W   	Program             	41595   	Socket error                            	2016-09-21 05:54:16 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/208.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/208", "ERR_SOCK_CLOSED", "-28:10:2::44704:8388608.000000"}
33163     	W   	Program             	41595   	Socket error                            	2016-09-21 05:54:16 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60012:8388608.000000"}
33164     	W   	Program             	41595   	Socket error                            	2016-09-21 05:54:53 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/208.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/208", "ERR_SOCK_CLOSED", "-28:10:2::44708:8388608.000000"}
33165     	W   	Program             	41595   	Socket error                            	2016-09-21 05:54:53 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60016:8388608.000000"}
33166     	W   	Program             	41595   	Socket error                            	2016-09-21 05:55:17 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/208.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/208", "ERR_SOCK_CLOSED", "-28:10:2::44712:8388608.000000"}
33167     	W   	Program             	41595   	Socket error                            	2016-09-21 05:55:17 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60020:8388608.000000"}
33168     	W   	Program             	41595   	Socket error                            	2016-09-21 05:55:40 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/208.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/208", "ERR_SOCK_CLOSED", "-28:10:2::44716:8388608.000000"}
33169     	W   	Program             	41595   	Socket error                            	2016-09-21 05:55:40 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60024:8388608.000000"}
33170     	W   	Program             	41595   	Socket error                            	2016-09-21 05:56:03 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/208.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/208", "ERR_SOCK_CLOSED", "-28:10:2::44720:8388608.000000"}
33171     	W   	Program             	41595   	Socket error                            	2016-09-21 05:56:03 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60028:8388608.000000"}
33172     	W   	Program             	41595   	Socket error                            	2016-09-21 05:56:30 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/208.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/208", "ERR_SOCK_CLOSED", "-28:10:2::44724:8388608.000000"}
33173     	W   	Program             	41595   	Socket error                            	2016-09-21 05:56:30 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60032:8388608.000000"}
33174     	W   	Program             	41595   	Socket error                            	2016-09-21 05:57:00 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/208.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/208", "ERR_SOCK_CLOSED", "-28:10:2::44730:8388608.000000"}
33175     	W   	Program             	41595   	Socket error                            	2016-09-21 05:57:00 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60038:8388608.000000"}
33176     	W   	Program             	41595   	Socket error                            	2016-09-21 05:57:30 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/208.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/208", "ERR_SOCK_CLOSED", "-28:10:2::44734:8388608.000000"}
33177     	W   	Program             	41595   	Socket error                            	2016-09-21 05:57:30 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60042:8388608.000000"}
33178     	W   	Program             	41595   	Socket error                            	2016-09-21 06:00:07 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/208.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/208", "ERR_SOCK_CLOSED", "-28:10:2::44738:8388608.000000"}
33179     	W   	Program             	41595   	Socket error                            	2016-09-21 06:00:07 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60046:8388608.000000"}
33180     	W   	Program             	41595   	Socket error                            	2016-09-21 06:01:05 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/208.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/208", "ERR_SOCK_CLOSED", "-28:10:2::44748:8388608.000000"}
33181     	W   	Program             	41595   	Socket error                            	2016-09-21 06:01:05 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60056:8388608.000000"}
33182     	W   	Program             	41595   	Socket error                            	2016-09-21 06:01:39 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/208.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/208", "ERR_SOCK_CLOSED", "-28:10:2::44752:8388608.000000"}
33183     	W   	Program             	41595   	Socket error                            	2016-09-21 06:01:39 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60060:8388608.000000"}
33184     	W   	Program             	41595   	Socket error                            	2016-09-21 06:02:13 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/208.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/208", "ERR_SOCK_CLOSED", "-28:10:2::44756:8388608.000000"}
33185     	W   	Program             	41595   	Socket error                            	2016-09-21 06:02:13 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60064:8388608.000000"}
33186     	W   	Program             	41595   	Socket error                            	2016-09-21 06:03:12 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/208.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/208", "ERR_SOCK_CLOSED", "-28:10:2::44760:8388608.000000"}
33187     	W   	Program             	41595   	Socket error                            	2016-09-21 06:03:12 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60068:8388608.000000"}
33188     	W   	Program             	41595   	Socket error                            	2016-09-21 06:13:23 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/208.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/208", "ERR_SOCK_CLOSED", "-28:10:2::44766:8388608.000000"}
33189     	W   	Program             	41595   	Socket error                            	2016-09-21 06:13:23 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60074:8388608.000000"}
33190     	W   	Program             	41595   	Socket error                            	2016-09-21 06:14:55 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/208.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/208", "ERR_SOCK_CLOSED", "-28:10:2::44776:8388608.000000"}
33191     	W   	Program             	41595   	Socket error                            	2016-09-21 06:14:55 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60084:8388608.000000"}
33192     	W   	Program             	41595   	Socket error                            	2016-09-21 06:29:22 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/208.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/208", "ERR_SOCK_CLOSED", "-28:10:2::44782:8388608.000000"}
33193     	W   	Program             	41595   	Socket error                            	2016-09-21 06:29:22 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60090:8388608.000000"}
33194     	E   	Motion              	50052   	Joint speed error                       	2016-09-21 06:29:43 	The speed of joint rob_R_4 is wrong relative the ordered speed due to error in system or collision.	{args: "rob_R_4"}
33195     	I   	Operational         	10020   	Execution error state                   	2016-09-21 06:29:43 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
33196     	I   	Operational         	10020   	Execution error state                   	2016-09-21 06:29:43 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
33197     	I   	Operational         	10012   	Safety guard stop state                 	2016-09-21 06:29:43 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
33198     	I   	Operational         	10125   	Program stopped                         	2016-09-21 06:29:44 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
33199     	I   	Operational         	10125   	Program stopped                         	2016-09-21 06:29:44 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
33200     	I   	Operational         	10010   	Motors OFF state                        	2016-09-21 06:29:44 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
33201     	I   	Operational         	10015   	Manual mode selected                    	2016-09-21 06:30:31 	The system is in the Manual mode.	{args: }
33202     	I   	Operational         	10012   	Safety guard stop state                 	2016-09-21 06:30:31 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
33203     	I   	Operational         	10010   	Motors OFF state                        	2016-09-21 06:30:33 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
33204     	I   	Operational         	10011   	Motors ON state                         	2016-09-21 06:30:34 	The system is in the Motors ON state.	{args: }
33205     	E   	Motion              	50431   	Predicted Collision                     	2016-09-21 06:30:35 	Predicted a collision between objects 'ROB_L_Link5' and 'Base'.	{args: "ROB_L_Link5", "Base"}
33206     	I   	Operational         	10016   	Automatic mode requested                	2016-09-21 06:31:13 	The system has been ordered to go to the Automatic mode.	{args: }
33207     	I   	Operational         	10017   	Automatic mode confirmed                	2016-09-21 06:31:13 	The system is in the Automatic mode.	{args: }
33208     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 06:31:29 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
33209     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 06:31:29 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
33210     	I   	Operational         	10021   	Execution error reset                   	2016-09-21 06:31:29 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
33211     	I   	Operational         	10021   	Execution error reset                   	2016-09-21 06:31:29 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
33212     	I   	Operational         	10052   	Regain start                            	2016-09-21 06:31:30 	A regain movement has started.	{args: "0"}
33213     	I   	Operational         	10053   	Regain ready                            	2016-09-21 06:31:30 	The regain movement is ready.	{args: "0"}
33214     	I   	Operational         	10151   	Program started                         	2016-09-21 06:31:30 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
33215     	I   	Operational         	10151   	Program started                         	2016-09-21 06:31:30 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
33216     	E   	Motion              	50052   	Joint speed error                       	2016-09-21 06:32:23 	The speed of joint rob_R_4 is wrong relative the ordered speed due to error in system or collision.	{args: "rob_R_4"}
33217     	I   	Operational         	10020   	Execution error state                   	2016-09-21 06:32:23 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
33218     	I   	Operational         	10020   	Execution error state                   	2016-09-21 06:32:23 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
33219     	I   	Operational         	10012   	Safety guard stop state                 	2016-09-21 06:32:23 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
33220     	I   	Operational         	10125   	Program stopped                         	2016-09-21 06:32:23 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
33221     	I   	Operational         	10125   	Program stopped                         	2016-09-21 06:32:24 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
33222     	I   	Operational         	10010   	Motors OFF state                        	2016-09-21 06:32:24 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
33223     	I   	Operational         	10015   	Manual mode selected                    	2016-09-21 06:32:50 	The system is in the Manual mode.	{args: }
33224     	I   	Operational         	10012   	Safety guard stop state                 	2016-09-21 06:32:50 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
33225     	I   	Operational         	10010   	Motors OFF state                        	2016-09-21 06:32:52 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
33226     	I   	Operational         	10011   	Motors ON state                         	2016-09-21 06:32:53 	The system is in the Motors ON state.	{args: }
33227     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 06:33:02 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
33228     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 06:33:02 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
33229     	I   	Operational         	10021   	Execution error reset                   	2016-09-21 06:33:02 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
33230     	I   	Operational         	10021   	Execution error reset                   	2016-09-21 06:33:02 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
33231     	I   	Operational         	10016   	Automatic mode requested                	2016-09-21 06:33:07 	The system has been ordered to go to the Automatic mode.	{args: }
33232     	I   	Operational         	10017   	Automatic mode confirmed                	2016-09-21 06:33:07 	The system is in the Automatic mode.	{args: }
33233     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 06:33:11 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
33234     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 06:33:11 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
33235     	I   	Operational         	10052   	Regain start                            	2016-09-21 06:33:12 	A regain movement has started.	{args: "0"}
33236     	I   	Operational         	10053   	Regain ready                            	2016-09-21 06:33:12 	The regain movement is ready.	{args: "0"}
33237     	I   	Operational         	10151   	Program started                         	2016-09-21 06:33:12 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
33238     	I   	Operational         	10151   	Program started                         	2016-09-21 06:33:12 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
33239     	W   	Program             	41595   	Socket error                            	2016-09-21 07:44:03 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/208.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/208", "ERR_SOCK_CLOSED", "-28:10:2::44816:8388608.000000"}
33240     	W   	Program             	41595   	Socket error                            	2016-09-21 07:44:03 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60124:8388608.000000"}
33241     	E   	System              	20054   	Not allowed command                     	2016-09-21 07:44:15 	The command is NOT allowed when the program is executing.	{args: "20"}
33242     	E   	System              	20054   	Not allowed command                     	2016-09-21 07:44:23 	The command is NOT allowed when the program is executing.	{args: "20"}
33243     	W   	Program             	41595   	Socket error                            	2016-09-21 07:44:31 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60200:8388608.000000"}
33244     	I   	Operational         	10125   	Program stopped                         	2016-09-21 07:44:31 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
33245     	I   	Operational         	10125   	Program stopped                         	2016-09-21 07:44:31 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
33246     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 07:44:32 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
33247     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 07:44:32 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
33248     	I   	Operational         	10052   	Regain start                            	2016-09-21 07:44:33 	A regain movement has started.	{args: "0"}
33249     	I   	Operational         	10053   	Regain ready                            	2016-09-21 07:44:33 	The regain movement is ready.	{args: "0"}
33250     	I   	Operational         	10151   	Program started                         	2016-09-21 07:44:33 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
33251     	I   	Operational         	10151   	Program started                         	2016-09-21 07:44:33 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
33252     	W   	Program             	41595   	Socket error                            	2016-09-21 07:45:12 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/208.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/208", "ERR_SOCK_CLOSED", "-28:10:2::44896:8388608.000000"}
33253     	W   	Program             	41595   	Socket error                            	2016-09-21 07:45:12 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60204:8388608.000000"}
33254     	W   	Program             	41595   	Socket error                            	2016-09-21 08:06:24 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/208.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/208", "ERR_SOCK_CLOSED", "-28:10:2::44902:8388608.000000"}
33255     	W   	Program             	41595   	Socket error                            	2016-09-21 08:06:24 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60210:8388608.000000"}
33256     	W   	Program             	41595   	Socket error                            	2016-09-21 08:07:44 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/208.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/208", "ERR_SOCK_CLOSED", "-28:10:2::44928:8388608.000000"}
33257     	W   	Program             	41595   	Socket error                            	2016-09-21 08:07:44 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60236:8388608.000000"}
33258     	W   	Program             	41595   	Socket error                            	2016-09-21 08:11:42 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/208.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/208", "ERR_SOCK_CLOSED", "-28:10:2::44932:8388608.000000"}
33259     	W   	Program             	41595   	Socket error                            	2016-09-21 08:11:42 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60240:8388608.000000"}
33260     	W   	Program             	41595   	Socket error                            	2016-09-21 08:12:52 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/208.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/208", "ERR_SOCK_CLOSED", "-28:10:2::44942:8388608.000000"}
33261     	W   	Program             	41595   	Socket error                            	2016-09-21 08:12:52 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60250:8388608.000000"}
33262     	W   	Program             	41595   	Socket error                            	2016-09-21 08:15:54 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/208.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/208", "ERR_SOCK_CLOSED", "-28:10:2::44946:8388608.000000"}
33263     	W   	Program             	41595   	Socket error                            	2016-09-21 08:15:54 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60254:8388608.000000"}
33264     	I   	Operational         	10045   	System restarted                        	2016-09-21 08:51:44 	System was restarted. 	{args: }
33265     	W   	Operational         	12700   	Missing time zone information           	2016-09-21 08:51:44 	No time zone information has been specified.	{args: }
33266     	E   	System              	20371   	A default Mechanical Unit Group is used 	2016-09-21 08:52:42 	The configuration of task Logger_L has no connection to MECHANICAL_UNIT_GROUP. The attribute UseMechanicalUnitGroup is required in a MultiMove system and is missing. 	{args: "Logger_L", "MECHANICAL_UNIT_GROUP", "UseMechanicalUnitGroup", "rob_r"}
33267     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 08:52:42 	The program pointer of task Logger_L has been reset.	{args: "3", "0", "Logger_L"}
33268     	I   	Operational         	10352   	A task is added                         	2016-09-21 08:52:43 	The task Logger_L was installed because of configuration changes. 	{args: "Logger_L"}
33269     	E   	Operational         	10304   	An update has been ordered              	2016-09-21 08:52:43 	An update of program configuration is done.	{args: "0", "0", "0", "0"}
33270     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-09-21 08:52:44 	 During start-up, no communication was established with I/O device Hand_L with address 192.168.125.40 on the network EtherNetIP. 	{args: "Hand_L", "192.168.125.40", "EtherNetIP"}
33271     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-09-21 08:52:44 	 During start-up, no communication was established with I/O device Hand_R with address 192.168.125.30 on the network EtherNetIP. 	{args: "Hand_R", "192.168.125.30", "EtherNetIP"}
33272     	I   	Operational         	10010   	Motors OFF state                        	2016-09-21 08:52:44 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
