All event log messages.
Date:	2016-10-27 04:02:03
System Name:	14000-500407
Controller Name:	
Controller Id	14000-500407

RobotWare: 6.03.00.00
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	603-1 Absolute Accuracy
	Contact L
	623-1 Multitasking
	604-1 MultiMove Coordinated
	608-1 World Zones
	611-1 Path Recovery
	612-1 Path Offset
	613-1 Collision Detection
	841-1 EtherNet/IP Scanner/Adapter
	1341-1/1520-1 Integrated Vision Interface
	988-1 RW Add-In Prepared
	688-1 RobotStudio App Connect
	617-1 FlexPendant Interface
	616-1 PC Interface

Robot1
Key:	
Options:	
	Motor Commutation
	Service Info System
	Pendelum Calibration
	Drive System IRB 14000
	Hall Sensor Calibration
	IRB 14000-0.5/0.5

SmartGripperV3_3
	Key:	
Options:	
	SmartGripperV3.3

Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
68675     	I   	Operational         	10020   	Execution error state                   	2016-10-27 02:50:27 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
68676     	I   	Operational         	10125   	Program stopped                         	2016-10-27 02:50:27 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
68677     	I   	Operational         	10125   	Program stopped                         	2016-10-27 02:50:27 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
68678     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 02:51:23 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68679     	I   	Operational         	10021   	Execution error reset                   	2016-10-27 02:51:23 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
68680     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 02:51:23 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68681     	I   	Operational         	10021   	Execution error reset                   	2016-10-27 02:51:23 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
68682     	I   	Operational         	10052   	Regain start                            	2016-10-27 02:51:25 	A regain movement has started.	{args: "0"}
68683     	I   	Operational         	10053   	Regain ready                            	2016-10-27 02:51:25 	The regain movement is ready.	{args: "0"}
68684     	I   	Operational         	10151   	Program started                         	2016-10-27 02:51:25 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
68685     	I   	Operational         	10151   	Program started                         	2016-10-27 02:51:25 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
68686     	W   	Motion              	50204   	Motion supervision                      	2016-10-27 02:51:36 	Motion supervision triggered for axis 2 on mechanical unit ROB_L.	{args: "2", "ROB_L"}
68687     	I   	Operational         	10024   	Collision triggered                     	2016-10-27 02:51:36 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
68688     	I   	Operational         	10026   	Collision retraction                    	2016-10-27 02:51:37 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
68689     	I   	Operational         	10125   	Program stopped                         	2016-10-27 02:51:37 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
68690     	I   	Operational         	10125   	Program stopped                         	2016-10-27 02:51:37 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
68691     	W   	System              	20408   	PP to Main rejected                     	2016-10-27 02:51:44 	Setting PP to Main, via System IO, was rejected.The reason is that write access is held by Default User (autolab) using RobotStudio@DESKTOP-FK4R7VM.	{args: "Default User (autolab)", "RobotStudio@DESKTOP-FK4R7VM"}
68692     	W   	System              	20408   	PP to Main rejected                     	2016-10-27 02:51:46 	Setting PP to Main, via System IO, was rejected.The reason is that write access is held by Default User (autolab) using RobotStudio@DESKTOP-FK4R7VM.	{args: "Default User (autolab)", "RobotStudio@DESKTOP-FK4R7VM"}
68693     	W   	System              	20394   	Motors On and Start rejected.           	2016-10-27 02:51:47 	Motors On and Start/restart of program, via System IO, was rejected.The reason is that write access is held byDefault User (autolab) using RobotStudio@DESKTOP-FK4R7VM	{args: "Default User (autolab)", "RobotStudio@DESKTOP-FK4R7VM"}
68694     	E   	System              	20060   	Not allowed command                     	2016-10-27 02:52:03 	The command is not allowed in Auto mode.	{args: "46"}
68695     	I   	Operational         	10025   	Collision confirmed                     	2016-10-27 02:52:05 	The collision detection has been confirmed. 	{args: }
68696     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 02:52:26 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68697     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 02:52:26 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68698     	I   	Operational         	10052   	Regain start                            	2016-10-27 02:52:27 	A regain movement has started.	{args: "0"}
68699     	I   	Operational         	10053   	Regain ready                            	2016-10-27 02:52:27 	The regain movement is ready.	{args: "0"}
68700     	I   	Operational         	10151   	Program started                         	2016-10-27 02:52:27 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
68701     	I   	Operational         	10151   	Program started                         	2016-10-27 02:52:27 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
68702     	W   	Motion              	50204   	Motion supervision                      	2016-10-27 02:52:37 	Motion supervision triggered for axis 2 on mechanical unit ROB_L.	{args: "2", "ROB_L"}
68703     	I   	Operational         	10024   	Collision triggered                     	2016-10-27 02:52:37 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
68704     	I   	Operational         	10026   	Collision retraction                    	2016-10-27 02:52:39 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
68705     	I   	Operational         	10125   	Program stopped                         	2016-10-27 02:52:39 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
68706     	I   	Operational         	10125   	Program stopped                         	2016-10-27 02:52:39 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
68707     	W   	System              	20409   	PP to Main rejected                     	2016-10-27 02:52:45 	Setting PP to Main, via System IO, was rejected.	{args: "-811"}
68708     	W   	System              	20409   	PP to Main rejected                     	2016-10-27 02:52:45 	Setting PP to Main, via System IO, was rejected.	{args: "-811"}
68709     	W   	System              	20153   	Motors On and Start rejected            	2016-10-27 02:52:45 	Motors On and Start/Restart of program, via System IO, was rejected.	{args: "-811"}
68710     	I   	Operational         	10230   	Backup step ready                       	2016-10-27 02:54:40 	The backup step Prepare is ready.	{args: "0"}
68711     	I   	Operational         	10231   	Backup step ready                       	2016-10-27 02:54:40 	The backup step Configuration is ready.	{args: "1"}
68712     	I   	Operational         	10232   	Backup step ready                       	2016-10-27 02:54:40 	The backup of Task is ready.	{args: "2"}
68713     	I   	Operational         	10015   	Manual mode selected                    	2016-10-27 03:06:09 	The system is in the Manual mode.	{args: }
68714     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:32:36 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68715     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:32:36 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68716     	I   	Operational         	10016   	Automatic mode requested                	2016-10-27 03:32:38 	The system has been ordered to go to the Automatic mode.	{args: }
68717     	I   	Operational         	10017   	Automatic mode confirmed                	2016-10-27 03:32:38 	The system is in the Automatic mode.	{args: }
68718     	I   	Operational         	10025   	Collision confirmed                     	2016-10-27 03:33:43 	The collision detection has been confirmed. 	{args: }
68719     	I   	Operational         	10052   	Regain start                            	2016-10-27 03:33:43 	A regain movement has started.	{args: "0"}
68720     	I   	Operational         	10053   	Regain ready                            	2016-10-27 03:33:44 	The regain movement is ready.	{args: "0"}
68721     	I   	Operational         	10151   	Program started                         	2016-10-27 03:33:44 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
68722     	I   	Operational         	10151   	Program started                         	2016-10-27 03:33:44 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
68723     	I   	Operational         	10125   	Program stopped                         	2016-10-27 03:33:49 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
68724     	I   	Operational         	10125   	Program stopped                         	2016-10-27 03:33:49 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
68725     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:35:05 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68726     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:35:05 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68727     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:35:48 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68728     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:35:48 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68729     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:35:56 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68730     	I   	Operational         	10052   	Regain start                            	2016-10-27 03:35:59 	A regain movement has started.	{args: "0"}
68731     	I   	Operational         	10053   	Regain ready                            	2016-10-27 03:35:59 	The regain movement is ready.	{args: "0"}
68732     	I   	Operational         	10151   	Program started                         	2016-10-27 03:35:59 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
68733     	I   	Operational         	10151   	Program started                         	2016-10-27 03:35:59 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
68734     	I   	Operational         	10125   	Program stopped                         	2016-10-27 03:37:59 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
68735     	I   	Operational         	10125   	Program stopped                         	2016-10-27 03:37:59 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
68736     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:38:16 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68737     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:38:16 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68738     	I   	Operational         	10052   	Regain start                            	2016-10-27 03:38:19 	A regain movement has started.	{args: "0"}
68739     	I   	Operational         	10053   	Regain ready                            	2016-10-27 03:38:20 	The regain movement is ready.	{args: "0"}
68740     	I   	Operational         	10151   	Program started                         	2016-10-27 03:38:20 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
68741     	I   	Operational         	10151   	Program started                         	2016-10-27 03:38:20 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
68742     	I   	Operational         	10125   	Program stopped                         	2016-10-27 03:38:20 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
68743     	I   	Operational         	10125   	Program stopped                         	2016-10-27 03:38:27 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
68744     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:38:31 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68745     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:38:31 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68746     	I   	Operational         	10052   	Regain start                            	2016-10-27 03:38:32 	A regain movement has started.	{args: "0"}
68747     	I   	Operational         	10053   	Regain ready                            	2016-10-27 03:38:32 	The regain movement is ready.	{args: "0"}
68748     	I   	Operational         	10151   	Program started                         	2016-10-27 03:38:32 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
68749     	I   	Operational         	10151   	Program started                         	2016-10-27 03:38:32 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
68750     	I   	Operational         	10125   	Program stopped                         	2016-10-27 03:38:32 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
68751     	W   	Program             	41595   	Socket error                            	2016-10-27 03:38:53 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/246.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/246", "ERR_SOCK_CLOSED", "-28:10:2::52680:8388608.000000"}
68752     	W   	Program             	41595   	Socket error                            	2016-10-27 03:38:56 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/246.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/246", "ERR_SOCK_CLOSED", "-28:10:2::52682:8388608.000000"}
68753     	I   	Operational         	10125   	Program stopped                         	2016-10-27 03:38:56 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
68754     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:38:59 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68755     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:38:59 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68756     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:39:30 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68757     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:39:30 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68758     	I   	Operational         	10052   	Regain start                            	2016-10-27 03:39:31 	A regain movement has started.	{args: "0"}
68759     	I   	Operational         	10053   	Regain ready                            	2016-10-27 03:39:31 	The regain movement is ready.	{args: "0"}
68760     	I   	Operational         	10151   	Program started                         	2016-10-27 03:39:31 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
68761     	I   	Operational         	10151   	Program started                         	2016-10-27 03:39:31 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
68762     	I   	Operational         	10125   	Program stopped                         	2016-10-27 03:39:31 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
68763     	W   	Motion              	50204   	Motion supervision                      	2016-10-27 03:39:42 	Motion supervision triggered for axis 2 on mechanical unit ROB_L.	{args: "2", "ROB_L"}
68764     	I   	Operational         	10024   	Collision triggered                     	2016-10-27 03:39:42 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
68765     	I   	Operational         	10026   	Collision retraction                    	2016-10-27 03:39:45 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
68766     	I   	Operational         	10125   	Program stopped                         	2016-10-27 03:39:45 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
68767     	W   	System              	20409   	PP to Main rejected                     	2016-10-27 03:39:51 	Setting PP to Main, via System IO, was rejected.	{args: "-811"}
68768     	W   	System              	20409   	PP to Main rejected                     	2016-10-27 03:39:51 	Setting PP to Main, via System IO, was rejected.	{args: "-811"}
68769     	W   	System              	20153   	Motors On and Start rejected            	2016-10-27 03:39:51 	Motors On and Start/Restart of program, via System IO, was rejected.	{args: "-811"}
68770     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:40:50 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68771     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:40:50 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68772     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:40:53 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68773     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:40:54 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68774     	I   	Operational         	10025   	Collision confirmed                     	2016-10-27 03:40:55 	The collision detection has been confirmed. 	{args: }
68775     	I   	Operational         	10052   	Regain start                            	2016-10-27 03:40:55 	A regain movement has started.	{args: "0"}
68776     	I   	Operational         	10053   	Regain ready                            	2016-10-27 03:40:55 	The regain movement is ready.	{args: "0"}
68777     	I   	Operational         	10151   	Program started                         	2016-10-27 03:40:55 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
68778     	I   	Operational         	10151   	Program started                         	2016-10-27 03:40:55 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
68779     	I   	Operational         	10125   	Program stopped                         	2016-10-27 03:40:55 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
68780     	I   	Operational         	10125   	Program stopped                         	2016-10-27 03:40:59 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
68781     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:41:05 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68782     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:41:05 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68783     	I   	Operational         	10052   	Regain start                            	2016-10-27 03:41:06 	A regain movement has started.	{args: "0"}
68784     	I   	Operational         	10053   	Regain ready                            	2016-10-27 03:41:06 	The regain movement is ready.	{args: "0"}
68785     	I   	Operational         	10151   	Program started                         	2016-10-27 03:41:06 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
68786     	I   	Operational         	10151   	Program started                         	2016-10-27 03:41:06 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
68787     	I   	Operational         	10125   	Program stopped                         	2016-10-27 03:41:06 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
68788     	W   	Motion              	50204   	Motion supervision                      	2016-10-27 03:41:11 	Motion supervision triggered for axis 2 on mechanical unit ROB_L.	{args: "2", "ROB_L"}
68789     	I   	Operational         	10024   	Collision triggered                     	2016-10-27 03:41:11 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
68790     	I   	Operational         	10026   	Collision retraction                    	2016-10-27 03:41:14 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
68791     	I   	Operational         	10125   	Program stopped                         	2016-10-27 03:41:14 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
68792     	W   	System              	20409   	PP to Main rejected                     	2016-10-27 03:41:20 	Setting PP to Main, via System IO, was rejected.	{args: "-811"}
68793     	W   	System              	20409   	PP to Main rejected                     	2016-10-27 03:41:20 	Setting PP to Main, via System IO, was rejected.	{args: "-811"}
68794     	W   	System              	20153   	Motors On and Start rejected            	2016-10-27 03:41:20 	Motors On and Start/Restart of program, via System IO, was rejected.	{args: "-811"}
68795     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:41:55 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68796     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:41:55 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68797     	I   	Operational         	10015   	Manual mode selected                    	2016-10-27 03:41:57 	The system is in the Manual mode.	{args: }
68798     	I   	Operational         	10016   	Automatic mode requested                	2016-10-27 03:42:09 	The system has been ordered to go to the Automatic mode.	{args: }
68799     	I   	Operational         	10017   	Automatic mode confirmed                	2016-10-27 03:42:10 	The system is in the Automatic mode.	{args: }
68800     	I   	Operational         	10025   	Collision confirmed                     	2016-10-27 03:42:11 	The collision detection has been confirmed. 	{args: }
68801     	I   	Operational         	10052   	Regain start                            	2016-10-27 03:42:11 	A regain movement has started.	{args: "0"}
68802     	I   	Operational         	10053   	Regain ready                            	2016-10-27 03:42:11 	The regain movement is ready.	{args: "0"}
68803     	I   	Operational         	10151   	Program started                         	2016-10-27 03:42:11 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
68804     	I   	Operational         	10151   	Program started                         	2016-10-27 03:42:11 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
68805     	I   	Operational         	10125   	Program stopped                         	2016-10-27 03:42:11 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
68806     	E   	Motion              	50145   	Kinematic limitation                    	2016-10-27 03:42:19 	Kinematic limitation for robot ROB_L, no solution found.- Long segment.- Position close to singularity.- Joint 1, 2 or 3 out of range.- Position outside reach.	{args: "ROB_L"}
68807     	I   	Operational         	10020   	Execution error state                   	2016-10-27 03:42:19 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
68808     	I   	Operational         	10125   	Program stopped                         	2016-10-27 03:42:19 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
68809     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:42:41 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68810     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:42:41 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68811     	I   	Operational         	10021   	Execution error reset                   	2016-10-27 03:42:41 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
68812     	I   	Operational         	10052   	Regain start                            	2016-10-27 03:42:42 	A regain movement has started.	{args: "0"}
68813     	I   	Operational         	10053   	Regain ready                            	2016-10-27 03:42:42 	The regain movement is ready.	{args: "0"}
68814     	I   	Operational         	10151   	Program started                         	2016-10-27 03:42:42 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
68815     	I   	Operational         	10151   	Program started                         	2016-10-27 03:42:42 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
68816     	I   	Operational         	10125   	Program stopped                         	2016-10-27 03:42:42 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
68817     	W   	Motion              	50204   	Motion supervision                      	2016-10-27 03:42:48 	Motion supervision triggered for axis 7 on mechanical unit ROB_L.	{args: "7", "ROB_L"}
68818     	I   	Operational         	10024   	Collision triggered                     	2016-10-27 03:42:48 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
68819     	I   	Operational         	10026   	Collision retraction                    	2016-10-27 03:42:50 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
68820     	I   	Operational         	10125   	Program stopped                         	2016-10-27 03:42:50 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
68821     	W   	System              	20409   	PP to Main rejected                     	2016-10-27 03:42:56 	Setting PP to Main, via System IO, was rejected.	{args: "-811"}
68822     	W   	System              	20409   	PP to Main rejected                     	2016-10-27 03:42:56 	Setting PP to Main, via System IO, was rejected.	{args: "-811"}
68823     	W   	System              	20153   	Motors On and Start rejected            	2016-10-27 03:42:56 	Motors On and Start/Restart of program, via System IO, was rejected.	{args: "-811"}
68824     	I   	Operational         	10045   	System restarted                        	2016-10-27 03:43:47 	System was restarted. 	{args: }
68825     	W   	Operational         	12700   	Missing time zone information           	2016-10-27 03:43:47 	No time zone information has been specified.	{args: }
68826     	E   	Operational         	10304   	An update has been ordered              	2016-10-27 03:44:46 	An update of program configuration is done.	{args: "0", "0", "0", "0"}
68827     	I   	Operational         	10010   	Motors OFF state                        	2016-10-27 03:44:46 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
68828     	I   	Operational         	10017   	Automatic mode confirmed                	2016-10-27 03:44:46 	The system is in the Automatic mode.	{args: }
68829     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:44:46 	The program pointer of task MotionLoggerL has been reset.	{args: "3", "0", "MotionLoggerL"}
68830     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:44:46 	The program pointer of task MotionLoggerR has been reset.	{args: "4", "0", "MotionLoggerR"}
68831     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:44:46 	The program pointer of task Shared has been reset.	{args: "5", "0", "Shared"}
68832     	I   	Operational         	10155   	Program restarted                       	2016-10-27 03:44:46 	Execution of task T_ROB_R has been restarted from where it was previously stopped. The originator could not be determined.	{args: "1", "T_ROB_R"}
68833     	I   	Operational         	10155   	Program restarted                       	2016-10-27 03:44:46 	Execution of task T_ROB_L has been restarted from where it was previously stopped. The originator could not be determined.	{args: "2", "T_ROB_L"}
68834     	I   	Operational         	10150   	Program started                         	2016-10-27 03:44:46 	Execution of task MotionLoggerL has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "3", "MotionLoggerL"}
68835     	I   	Operational         	10150   	Program started                         	2016-10-27 03:44:46 	Execution of task MotionLoggerR has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "4", "MotionLoggerR"}
68836     	I   	Operational         	10150   	Program started                         	2016-10-27 03:44:46 	Execution of task Shared has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "5", "Shared"}
68837     	I   	Operational         	10129   	Program stopped                         	2016-10-27 03:44:46 	The task MotionLoggerL has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "3", "MotionLoggerL"}
68838     	I   	Operational         	10129   	Program stopped                         	2016-10-27 03:44:46 	The task MotionLoggerR has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "4", "MotionLoggerR"}
68839     	I   	Operational         	10129   	Program stopped                         	2016-10-27 03:44:46 	The task Shared has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "5", "Shared"}
68840     	I   	Operational         	10129   	Program stopped                         	2016-10-27 03:44:46 	The task MotionSupL has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "6", "MotionSupL"}
68841     	I   	Operational         	10129   	Program stopped                         	2016-10-27 03:44:46 	The task T_ROB_R has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "1", "T_ROB_R"}
68842     	I   	Operational         	10129   	Program stopped                         	2016-10-27 03:44:46 	The task T_ROB_L has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "2", "T_ROB_L"}
68843     	I   	Operational         	10150   	Program started                         	2016-10-27 03:44:46 	Execution of task MotionLoggerL has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "3", "MotionLoggerL"}
