All event log messages.
Date:	2016-11-02 03:42:11
System Name:	14000-500407
Controller Name:	
Controller Id	14000-500407

RobotWare: 6.03.00.00
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	603-1 Absolute Accuracy
	Contact L
	623-1 Multitasking
	604-1 MultiMove Coordinated
	608-1 World Zones
	611-1 Path Recovery
	612-1 Path Offset
	613-1 Collision Detection
	841-1 EtherNet/IP Scanner/Adapter
	1341-1/1520-1 Integrated Vision Interface
	988-1 RW Add-In Prepared
	688-1 RobotStudio App Connect
	617-1 FlexPendant Interface
	616-1 PC Interface

Robot1
Key:	
Options:	
	Motor Commutation
	Service Info System
	Pendelum Calibration
	Drive System IRB 14000
	Hall Sensor Calibration
	IRB 14000-0.5/0.5

SmartGripperV3_3
	Key:	
Options:	
	SmartGripperV3.3

Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
79897     	I   	Operational         	10151   	Program started                         	2016-11-02 03:24:30 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
79898     	I   	Operational         	10151   	Program started                         	2016-11-02 03:24:30 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
79899     	E   	Motion              	50145   	Kinematic limitation                    	2016-11-02 03:24:30 	Kinematic limitation for robot ROB_L, no solution found.- Long segment.- Position close to singularity.- Joint 1, 2 or 3 out of range.- Position outside reach.	{args: "ROB_L"}
79900     	E   	Motion              	50436   	Robot configuration error               	2016-11-02 03:24:30 	It is not possible to reach the programmed position with given Robot configuration. Task: T_ROB_LProgram Ref. /SERVER_L/main/MoveL/64	{args: "T_ROB_L", "/SERVER_L/main/MoveL/64", "0"}
79901     	I   	Operational         	10020   	Execution error state                   	2016-11-02 03:24:30 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
79902     	I   	Operational         	10020   	Execution error state                   	2016-11-02 03:24:30 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
79903     	I   	Operational         	10125   	Program stopped                         	2016-11-02 03:24:30 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
79904     	I   	Operational         	10125   	Program stopped                         	2016-11-02 03:24:30 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
79905     	I   	Operational         	10002   	Program pointer has been reset          	2016-11-02 03:26:04 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
79906     	I   	Operational         	10021   	Execution error reset                   	2016-11-02 03:26:04 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
79907     	I   	Operational         	10002   	Program pointer has been reset          	2016-11-02 03:26:04 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
79908     	I   	Operational         	10021   	Execution error reset                   	2016-11-02 03:26:04 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
79909     	I   	Operational         	10002   	Program pointer has been reset          	2016-11-02 03:26:11 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
79910     	I   	Operational         	10052   	Regain start                            	2016-11-02 03:26:12 	A regain movement has started.	{args: "0"}
79911     	I   	Operational         	10053   	Regain ready                            	2016-11-02 03:26:12 	The regain movement is ready.	{args: "0"}
79912     	I   	Operational         	10151   	Program started                         	2016-11-02 03:26:12 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
79913     	I   	Operational         	10151   	Program started                         	2016-11-02 03:26:12 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
79914     	E   	Motion              	50055   	Joint load too high                     	2016-11-02 03:26:14 	Actual torque on joint rob_L_5 too high. Might be caused by incorrect load data, too high acceleration, high external process forces, low temperature or hardware error.	{args: "rob_L_5"}
79915     	I   	Operational         	10020   	Execution error state                   	2016-11-02 03:26:14 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
79916     	I   	Operational         	10020   	Execution error state                   	2016-11-02 03:26:14 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
79917     	I   	Operational         	10012   	Safety guard stop state                 	2016-11-02 03:26:14 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
79918     	I   	Operational         	10125   	Program stopped                         	2016-11-02 03:26:14 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
79919     	I   	Operational         	10125   	Program stopped                         	2016-11-02 03:26:14 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
79920     	I   	Operational         	10010   	Motors OFF state                        	2016-11-02 03:26:14 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
79921     	I   	Operational         	10015   	Manual mode selected                    	2016-11-02 03:26:28 	The system is in the Manual mode.	{args: }
79922     	I   	Operational         	10012   	Safety guard stop state                 	2016-11-02 03:26:28 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
79923     	I   	Operational         	10010   	Motors OFF state                        	2016-11-02 03:26:29 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
79924     	I   	Operational         	10011   	Motors ON state                         	2016-11-02 03:26:30 	The system is in the Motors ON state.	{args: }
79925     	I   	Operational         	10016   	Automatic mode requested                	2016-11-02 03:26:34 	The system has been ordered to go to the Automatic mode.	{args: }
79926     	I   	Operational         	10017   	Automatic mode confirmed                	2016-11-02 03:26:35 	The system is in the Automatic mode.	{args: }
79927     	I   	Operational         	10002   	Program pointer has been reset          	2016-11-02 03:26:54 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
79928     	I   	Operational         	10021   	Execution error reset                   	2016-11-02 03:26:54 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
79929     	I   	Operational         	10002   	Program pointer has been reset          	2016-11-02 03:26:54 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
79930     	I   	Operational         	10021   	Execution error reset                   	2016-11-02 03:26:55 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
79931     	I   	Operational         	10002   	Program pointer has been reset          	2016-11-02 03:26:58 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
79932     	I   	Operational         	10052   	Regain start                            	2016-11-02 03:27:00 	A regain movement has started.	{args: "0"}
79933     	I   	Operational         	10053   	Regain ready                            	2016-11-02 03:27:00 	The regain movement is ready.	{args: "0"}
79934     	I   	Operational         	10151   	Program started                         	2016-11-02 03:27:00 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
79935     	I   	Operational         	10151   	Program started                         	2016-11-02 03:27:00 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
79936     	E   	Motion              	50056   	Joint collision                         	2016-11-02 03:27:04 	Actual torque on joint rob_L_3 is higher than ordered while at low or zero speed. Might be caused by jam error (the arm has got stuck) or hardware error.	{args: "rob_L_3"}
79937     	I   	Operational         	10020   	Execution error state                   	2016-11-02 03:27:04 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
79938     	I   	Operational         	10020   	Execution error state                   	2016-11-02 03:27:04 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
79939     	I   	Operational         	10012   	Safety guard stop state                 	2016-11-02 03:27:04 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
79940     	I   	Operational         	10125   	Program stopped                         	2016-11-02 03:27:04 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
79941     	I   	Operational         	10125   	Program stopped                         	2016-11-02 03:27:04 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
79942     	I   	Operational         	10010   	Motors OFF state                        	2016-11-02 03:27:05 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
79943     	I   	Operational         	10015   	Manual mode selected                    	2016-11-02 03:27:23 	The system is in the Manual mode.	{args: }
79944     	I   	Operational         	10012   	Safety guard stop state                 	2016-11-02 03:27:23 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
79945     	I   	Operational         	10010   	Motors OFF state                        	2016-11-02 03:27:24 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
79946     	I   	Operational         	10011   	Motors ON state                         	2016-11-02 03:27:25 	The system is in the Motors ON state.	{args: }
79947     	I   	Operational         	10016   	Automatic mode requested                	2016-11-02 03:27:27 	The system has been ordered to go to the Automatic mode.	{args: }
79948     	I   	Operational         	10017   	Automatic mode confirmed                	2016-11-02 03:27:28 	The system is in the Automatic mode.	{args: }
79949     	I   	Operational         	10002   	Program pointer has been reset          	2016-11-02 03:27:33 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
79950     	I   	Operational         	10021   	Execution error reset                   	2016-11-02 03:27:33 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
79951     	I   	Operational         	10002   	Program pointer has been reset          	2016-11-02 03:27:33 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
79952     	I   	Operational         	10021   	Execution error reset                   	2016-11-02 03:27:33 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
79953     	I   	Operational         	10002   	Program pointer has been reset          	2016-11-02 03:27:40 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
79954     	I   	Operational         	10052   	Regain start                            	2016-11-02 03:27:40 	A regain movement has started.	{args: "0"}
79955     	I   	Operational         	10053   	Regain ready                            	2016-11-02 03:27:40 	The regain movement is ready.	{args: "0"}
79956     	I   	Operational         	10151   	Program started                         	2016-11-02 03:27:40 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
79957     	I   	Operational         	10151   	Program started                         	2016-11-02 03:27:40 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
79958     	E   	Motion              	50052   	Joint speed error                       	2016-11-02 03:27:43 	The speed of joint rob_L_5 is wrong relative the ordered speed due to error in system or collision.	{args: "rob_L_5"}
79959     	I   	Operational         	10020   	Execution error state                   	2016-11-02 03:27:43 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
79960     	I   	Operational         	10020   	Execution error state                   	2016-11-02 03:27:43 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
79961     	I   	Operational         	10012   	Safety guard stop state                 	2016-11-02 03:27:43 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
79962     	I   	Operational         	10125   	Program stopped                         	2016-11-02 03:27:43 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
79963     	I   	Operational         	10125   	Program stopped                         	2016-11-02 03:27:43 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
79964     	I   	Operational         	10010   	Motors OFF state                        	2016-11-02 03:27:44 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
79965     	I   	Operational         	10015   	Manual mode selected                    	2016-11-02 03:29:37 	The system is in the Manual mode.	{args: }
79966     	I   	Operational         	10012   	Safety guard stop state                 	2016-11-02 03:29:37 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
79967     	I   	Operational         	10010   	Motors OFF state                        	2016-11-02 03:29:38 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
79968     	I   	Operational         	10011   	Motors ON state                         	2016-11-02 03:29:39 	The system is in the Motors ON state.	{args: }
79969     	I   	Operational         	10016   	Automatic mode requested                	2016-11-02 03:29:43 	The system has been ordered to go to the Automatic mode.	{args: }
79970     	I   	Operational         	10017   	Automatic mode confirmed                	2016-11-02 03:29:44 	The system is in the Automatic mode.	{args: }
79971     	I   	Operational         	10002   	Program pointer has been reset          	2016-11-02 03:29:49 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
79972     	I   	Operational         	10021   	Execution error reset                   	2016-11-02 03:29:49 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
79973     	I   	Operational         	10002   	Program pointer has been reset          	2016-11-02 03:29:49 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
79974     	I   	Operational         	10021   	Execution error reset                   	2016-11-02 03:29:49 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
79975     	I   	Operational         	10052   	Regain start                            	2016-11-02 03:29:49 	A regain movement has started.	{args: "0"}
79976     	I   	Operational         	10053   	Regain ready                            	2016-11-02 03:29:49 	The regain movement is ready.	{args: "0"}
79977     	I   	Operational         	10151   	Program started                         	2016-11-02 03:29:49 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
79978     	I   	Operational         	10151   	Program started                         	2016-11-02 03:29:49 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
79979     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:29:52 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
79980     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:29:52 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
79981     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:29:54 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
79982     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:29:55 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
79983     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:29:55 	The collision detection has been confirmed. 	{args: }
79984     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:30:01 	Motion supervision triggered for axis 7 on mechanical unit ROB_L.	{args: "7", "ROB_L"}
79985     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:30:01 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
79986     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:30:02 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
79987     	I   	Operational         	10015   	Manual mode selected                    	2016-11-02 03:30:27 	The system is in the Manual mode.	{args: }
79988     	I   	Operational         	10020   	Execution error state                   	2016-11-02 03:30:27 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
79989     	I   	Operational         	10020   	Execution error state                   	2016-11-02 03:30:27 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
79990     	I   	Operational         	10125   	Program stopped                         	2016-11-02 03:30:27 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
79991     	I   	Operational         	10125   	Program stopped                         	2016-11-02 03:30:27 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
79992     	I   	Operational         	10016   	Automatic mode requested                	2016-11-02 03:32:54 	The system has been ordered to go to the Automatic mode.	{args: }
79993     	I   	Operational         	10017   	Automatic mode confirmed                	2016-11-02 03:32:54 	The system is in the Automatic mode.	{args: }
79994     	I   	Operational         	10002   	Program pointer has been reset          	2016-11-02 03:33:05 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
79995     	I   	Operational         	10021   	Execution error reset                   	2016-11-02 03:33:05 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
79996     	I   	Operational         	10002   	Program pointer has been reset          	2016-11-02 03:33:05 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
79997     	I   	Operational         	10021   	Execution error reset                   	2016-11-02 03:33:05 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
79998     	I   	Operational         	10002   	Program pointer has been reset          	2016-11-02 03:33:27 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
79999     	W   	Operational         	10095   	At least one task is unchecked in the task selection panel	2016-11-02 03:33:27 	One or more of the NORMAL tasks are unchecked in the task selection panel when performing a (re)start.	{args: }
80000     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:33:27 	The collision detection has been confirmed. 	{args: }
80001     	I   	Operational         	10052   	Regain start                            	2016-11-02 03:33:27 	A regain movement has started.	{args: "0"}
80002     	I   	Operational         	10053   	Regain ready                            	2016-11-02 03:33:27 	The regain movement is ready.	{args: "0"}
80003     	I   	Operational         	10151   	Program started                         	2016-11-02 03:33:27 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
80004     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:33:30 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80005     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:33:30 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80006     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:33:31 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80007     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:33:33 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80008     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:33:33 	The collision detection has been confirmed. 	{args: }
80009     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:33:37 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80010     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:33:37 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80011     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:33:38 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80012     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:33:40 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80013     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:33:40 	The collision detection has been confirmed. 	{args: }
80014     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:33:44 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80015     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:33:44 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80016     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:33:46 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80017     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:33:47 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80018     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:33:47 	The collision detection has been confirmed. 	{args: }
80019     	I   	Operational         	10125   	Program stopped                         	2016-11-02 03:33:49 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
80020     	I   	Operational         	10015   	Manual mode selected                    	2016-11-02 03:34:06 	The system is in the Manual mode.	{args: }
80021     	I   	Operational         	10016   	Automatic mode requested                	2016-11-02 03:34:13 	The system has been ordered to go to the Automatic mode.	{args: }
80022     	I   	Operational         	10017   	Automatic mode confirmed                	2016-11-02 03:34:13 	The system is in the Automatic mode.	{args: }
80023     	I   	Operational         	10002   	Program pointer has been reset          	2016-11-02 03:34:22 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
80024     	I   	Operational         	10052   	Regain start                            	2016-11-02 03:34:24 	A regain movement has started.	{args: "0"}
80025     	I   	Operational         	10053   	Regain ready                            	2016-11-02 03:34:24 	The regain movement is ready.	{args: "0"}
80026     	I   	Operational         	10151   	Program started                         	2016-11-02 03:34:24 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
80027     	I   	Operational         	10151   	Program started                         	2016-11-02 03:34:24 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
80028     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:34:25 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80029     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:34:25 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80030     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:34:27 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80031     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:34:28 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80032     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:34:28 	The collision detection has been confirmed. 	{args: }
80033     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:34:30 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80034     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:34:31 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80035     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:34:32 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80036     	I   	Operational         	10125   	Program stopped                         	2016-11-02 03:34:44 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
80037     	I   	Operational         	10125   	Program stopped                         	2016-11-02 03:34:44 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
80038     	I   	Operational         	10015   	Manual mode selected                    	2016-11-02 03:34:51 	The system is in the Manual mode.	{args: }
80039     	I   	Operational         	10016   	Automatic mode requested                	2016-11-02 03:34:54 	The system has been ordered to go to the Automatic mode.	{args: }
80040     	I   	Operational         	10017   	Automatic mode confirmed                	2016-11-02 03:34:54 	The system is in the Automatic mode.	{args: }
80041     	W   	Operational         	10095   	At least one task is unchecked in the task selection panel	2016-11-02 03:35:07 	One or more of the NORMAL tasks are unchecked in the task selection panel when performing a (re)start.	{args: }
80042     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:35:07 	The collision detection has been confirmed. 	{args: }
80043     	I   	Operational         	10052   	Regain start                            	2016-11-02 03:35:08 	A regain movement has started.	{args: "0"}
80044     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:35:08 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80045     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:35:08 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80046     	I   	Operational         	10053   	Regain ready                            	2016-11-02 03:35:09 	The regain movement is ready.	{args: "0"}
80047     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:35:10 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80048     	I   	Operational         	10015   	Manual mode selected                    	2016-11-02 03:35:16 	The system is in the Manual mode.	{args: }
80049     	E   	Program             	41714   	Too many error events                   	2016-11-02 03:35:16 	 Execution of task T_ROB_L has stopped. There are too many unhandled error events in queue. The system can only handle one error event at a time.	{args: "T_ROB_L"}
80050     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:35:18 	The collision detection has been confirmed. 	{args: }
80051     	I   	Operational         	10016   	Automatic mode requested                	2016-11-02 03:35:19 	The system has been ordered to go to the Automatic mode.	{args: }
80052     	I   	Operational         	10017   	Automatic mode confirmed                	2016-11-02 03:35:20 	The system is in the Automatic mode.	{args: }
80053     	W   	Operational         	10095   	At least one task is unchecked in the task selection panel	2016-11-02 03:35:32 	One or more of the NORMAL tasks are unchecked in the task selection panel when performing a (re)start.	{args: }
80054     	E   	Operational         	10097   	Restart not possible                    	2016-11-02 03:35:32 	The task T_ROB_L is set in blocked state and the program is for that reason not possible to restart from the current program position.	{args: "T_ROB_L"}
80055     	I   	Operational         	10015   	Manual mode selected                    	2016-11-02 03:35:46 	The system is in the Manual mode.	{args: }
80056     	I   	Operational         	10002   	Program pointer has been reset          	2016-11-02 03:35:49 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
80057     	I   	Operational         	10002   	Program pointer has been reset          	2016-11-02 03:35:49 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
80058     	I   	Operational         	10016   	Automatic mode requested                	2016-11-02 03:35:51 	The system has been ordered to go to the Automatic mode.	{args: }
80059     	I   	Operational         	10017   	Automatic mode confirmed                	2016-11-02 03:35:52 	The system is in the Automatic mode.	{args: }
80060     	W   	Operational         	10095   	At least one task is unchecked in the task selection panel	2016-11-02 03:35:59 	One or more of the NORMAL tasks are unchecked in the task selection panel when performing a (re)start.	{args: }
80061     	I   	Operational         	10052   	Regain start                            	2016-11-02 03:35:59 	A regain movement has started.	{args: "0"}
80062     	I   	Operational         	10053   	Regain ready                            	2016-11-02 03:35:59 	The regain movement is ready.	{args: "0"}
